IMEI,MRTime,LatMobile,LongMobile,CellID_1,LatBS1,LongBS1,Dbm_1,AsuLevel_1,SignalLevel_1,CellID_2,LatBS2,LongBS2,Dbm_2,AsuLevel_2,SignalLevel_2,CellID_3,LatBS3,LongBS3,Dbm_3,AsuLevel_3,SignalLevel_3,CellID_4,LatBS4,LongBS4,Dbm_4,AsuLevel_4,SignalLevel_4,CellID_5,LatBS5,LongBS5,Dbm_5,AsuLevel_5,SignalLevel_5,CellID_6,LatBS6,LongBS6,Dbm_6,AsuLevel_6,SignalLevel_6
862305032225518,1523511904,31.28991999,121.20773267,42517,31.28848848,121.20801351,-55,29,4,42519,31.28396682,121.20692541,-55,29,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511907,31.28991999,121.20773267,42517,31.28848848,121.20801351,-53,30,4,42519,31.28396682,121.20692541,-53,30,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511914,31.28982438,121.20765325,42517,31.28848848,121.20801351,-63,25,4,42519,31.28396682,121.20692541,-51,31,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511917,31.2896436,121.20748973,42519,31.28396682,121.20692541,-51,31,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511920,31.2896436,121.20748973,42519,31.28396682,121.20692541,-51,31,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511923,31.28953324,121.20734792,42519,31.28396682,121.20692541,-51,31,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-63,25,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511926,31.28953324,121.20734792,42519,31.28396682,121.20692541,-53,30,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-65,24,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511929,31.2893426,121.20733206,42519,31.28396682,121.20692541,-61,26,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-65,24,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511932,31.2893426,121.20733206,42519,31.28396682,121.20692541,-65,24,4,42518,31.28420422,121.20728081,-67,23,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511935,31.28917895,121.20750327,42519,31.28396682,121.20692541,-69,22,4,42518,31.28420422,121.20728081,-65,24,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511938,31.28905451,121.20775232,42519,31.28396682,121.20692541,-67,23,4,42518,31.28420422,121.20728081,-65,24,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-75,19,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511941,31.28897405,121.20786045,42518,31.28420422,121.20728081,-65,24,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-75,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511950,31.28884758,121.20807383,42518,31.28420422,121.20728081,-53,30,4,0,0,0,0,0,0,42517,31.28848848,121.20801351,-75,19,4,42519,31.28396682,121.20692541,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511953,31.28877466,121.20818679,42518,31.28420422,121.20728081,-55,29,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-73,20,4,42519,31.28396682,121.20692541,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511960,31.28867742,121.20834231,42518,31.28420422,121.20728081,-59,27,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-75,19,4,42519,31.28396682,121.20692541,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511963,31.28867742,121.20834231,42518,31.28420422,121.20728081,-57,28,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-77,18,4,42519,31.28396682,121.20692541,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523511966,31.28856103,121.20853327,42518,31.28420422,121.20728081,-53,30,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-81,16,4,42519,31.28396682,121.20692541,-77,18,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-79,17,4
862305032225518,1523511969,31.28856103,121.20853327,42518,31.28420422,121.20728081,-55,29,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-81,16,4,42519,31.28396682,121.20692541,-77,18,4,42507,31.2851868,121.21106471,-87,13,4,49989,31.28727319,121.20650551,-77,18,4
862305032225518,1523511972,31.28846132,121.2087551,42518,31.28420422,121.20728081,-57,28,4,56688,31.29296481,121.21588675,-83,15,4,42517,31.28848848,121.20801351,-83,15,4,42519,31.28396682,121.20692541,-77,18,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-77,18,4
862305032225518,1523511975,31.28846132,121.2087551,42518,31.28420422,121.20728081,-55,29,4,56688,31.29296481,121.21588675,-83,15,4,42517,31.28848848,121.20801351,-83,15,4,42519,31.28396682,121.20692541,-77,18,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-77,18,4
862305032225518,1523511978,31.28831212,121.20898731,42518,31.28420422,121.20728081,-51,31,4,56688,31.29296481,121.21588675,-83,15,4,42517,31.28848848,121.20801351,-83,15,4,42519,31.28396682,121.20692541,-79,17,4,42507,31.2851868,121.21106471,-87,13,4,49989,31.28727319,121.20650551,-77,18,4
862305032225518,1523511981,31.28831212,121.20898731,42518,31.28420422,121.20728081,-55,29,4,56688,31.29296481,121.21588675,-85,14,4,42517,31.28848848,121.20801351,-81,16,4,42519,31.28396682,121.20692541,-81,16,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-79,17,4
862305032225518,1523511984,31.28819098,121.20921423,42518,31.28420422,121.20728081,-51,31,4,56688,31.29296481,121.21588675,-87,13,4,42517,31.28848848,121.20801351,-81,16,4,42519,31.28396682,121.20692541,-81,16,4,42507,31.2851868,121.21106471,-87,13,4,49989,31.28727319,121.20650551,-79,17,4
862305032225518,1523511993,31.28806733,121.20940137,42518,31.28420422,121.20728081,-61,26,4,56688,31.29296481,121.21588675,-89,12,4,42517,31.28848848,121.20801351,-77,18,4,42519,31.28396682,121.20692541,-91,11,3,42507,31.2851868,121.21106471,-87,13,4,49989,31.28727319,121.20650551,-85,14,4
862305032225518,1523511996,31.28806733,121.20940137,42518,31.28420422,121.20728081,-63,25,4,56688,31.29296481,121.21588675,-89,12,4,42517,31.28848848,121.20801351,-79,17,4,42519,31.28396682,121.20692541,-91,11,3,42507,31.2851868,121.21106471,-87,13,4,49989,31.28727319,121.20650551,-89,12,4
862305032225518,1523511999,31.28795866,121.20954738,42518,31.28420422,121.20728081,-61,26,4,56688,31.29296481,121.21588675,-87,13,4,42517,31.28848848,121.20801351,-79,17,4,42519,31.28396682,121.20692541,-87,13,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-91,11,3
862305032225518,1523512002,31.28795866,121.20954738,42518,31.28420422,121.20728081,-57,28,4,56688,31.29296481,121.21588675,-87,13,4,42517,31.28848848,121.20801351,-81,16,4,42519,31.28396682,121.20692541,-87,13,4,42507,31.2851868,121.21106471,-85,14,4,49989,31.28727319,121.20650551,-91,11,3
862305032225518,1523512033,31.28767537,121.20992311,42518,31.28420422,121.20728081,-59,27,4,56688,31.29296481,121.21588675,-81,16,4,1188,31.29043579,121.20973206,-75,19,4,42519,31.28396682,121.20692541,-83,15,4,49989,31.28727319,121.20650551,-81,16,4,42507,31.2851868,121.21106471,-85,14,4
862305032225518,1523512036,31.28767537,121.20992311,42518,31.28420422,121.20728081,-63,25,4,56688,31.29296481,121.21588675,-81,16,4,1188,31.29043579,121.20973206,-79,17,4,42519,31.28396682,121.20692541,-85,14,4,49989,31.28727319,121.20650551,-83,15,4,42507,31.2851868,121.21106471,-83,15,4
862305032225518,1523512039,31.28769292,121.20999614,42518,31.28420422,121.20728081,-65,24,4,56688,31.29296481,121.21588675,-81,16,4,1188,31.29043579,121.20973206,-79,17,4,42519,31.28396682,121.20692541,-85,14,4,49989,31.28727319,121.20650551,-83,15,4,42507,31.2851868,121.21106471,-85,14,4
862305032225518,1523512049,31.28773465,121.21018539,42518,31.28420422,121.20728081,-69,22,4,56688,31.29296481,121.21588675,-79,17,4,1188,31.29043579,121.20973206,-77,18,4,42519,31.28396682,121.20692541,-85,14,4,49989,31.28727319,121.20650551,-85,14,4,42507,31.2851868,121.21106471,-79,17,4
862305032225518,1523512052,31.28773465,121.21018539,42518,31.28420422,121.20728081,-63,25,4,56688,31.29296481,121.21588675,-79,17,4,1188,31.29043579,121.20973206,-77,18,4,42519,31.28396682,121.20692541,-87,13,4,49989,31.28727319,121.20650551,-85,14,4,42507,31.2851868,121.21106471,-81,16,4
862305032225518,1523512055,31.28791811,121.21058904,42518,31.28420422,121.20728081,-59,27,4,56688,31.29296481,121.21588675,-79,17,4,1188,31.29043579,121.20973206,-81,16,4,49989,31.28727319,121.20650551,-85,14,4,42507,31.2851868,121.21106471,-81,16,4,42517,31.28848848,121.20801351,-81,16,4
862305032225518,1523512058,31.28791811,121.21058904,42518,31.28420422,121.20728081,-57,28,4,56688,31.29296481,121.21588675,-75,19,4,1188,31.29043579,121.20973206,-81,16,4,49989,31.28727319,121.20650551,-83,15,4,42507,31.2851868,121.21106471,-85,14,4,42517,31.28848848,121.20801351,-79,17,4
862305032225518,1523512064,31.28797377,121.21082184,42518,31.28420422,121.20728081,-65,24,4,56688,31.29296481,121.21588675,-77,18,4,1188,31.29043579,121.20973206,-79,17,4,49989,31.28727319,121.20650551,-81,16,4,42517,31.28848848,121.20801351,-77,18,4,0,0,0,0,0,0
862305032225518,1523512067,31.28822501,121.21096266,42518,31.28420422,121.20728081,-67,23,4,56688,31.29296481,121.21588675,-75,19,4,1188,31.29043579,121.20973206,-77,18,4,49989,31.28727319,121.20650551,-81,16,4,42517,31.28848848,121.20801351,-77,18,4,0,0,0,0,0,0
862305032225518,1523512070,31.28822501,121.21096266,42518,31.28420422,121.20728081,-69,22,4,56688,31.29296481,121.21588675,-73,20,4,1188,31.29043579,121.20973206,-77,18,4,49989,31.28727319,121.20650551,-83,15,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0
862305032225518,1523512073,31.28850398,121.21114122,42518,31.28420422,121.20728081,-61,26,4,56688,31.29296481,121.21588675,-71,21,4,1188,31.29043579,121.20973206,-79,17,4,42517,31.28848848,121.20801351,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512076,31.28850398,121.21114122,42518,31.28420422,121.20728081,-63,25,4,56688,31.29296481,121.21588675,-71,21,4,1188,31.29043579,121.20973206,-77,18,4,42517,31.28848848,121.20801351,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512079,31.28869972,121.21128266,42518,31.28420422,121.20728081,-69,22,4,56688,31.29296481,121.21588675,-69,22,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512083,31.28869972,121.21128266,42518,31.28420422,121.20728081,-65,24,4,56688,31.29296481,121.21588675,-67,23,4,42517,31.28848848,121.20801351,-81,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512086,31.28885676,121.21143964,42518,31.28420422,121.20728081,-59,27,4,56688,31.29296481,121.21588675,-65,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512089,31.28885676,121.21143964,42518,31.28420422,121.20728081,-63,25,4,56688,31.29296481,121.21588675,-65,24,4,49989,31.28727319,121.20650551,-79,17,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512092,31.28906433,121.2115875,42518,31.28420422,121.20728081,-61,26,4,56688,31.29296481,121.21588675,-65,24,4,49989,31.28727319,121.20650551,-79,17,4,42517,31.28848848,121.20801351,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512095,31.28906433,121.2115875,42518,31.28420422,121.20728081,-67,23,4,56688,31.29296481,121.21588675,-65,24,4,49989,31.28727319,121.20650551,-79,17,4,42517,31.28848848,121.20801351,-81,16,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512101,31.28931927,121.2117623,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512104,31.28952131,121.21191804,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512107,31.28952131,121.21191804,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-77,18,4,49988,31.29436381,121.21795435,-77,18,4,42518,31.28420422,121.20728081,-69,22,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0
862305032225518,1523512110,31.28977686,121.21211805,56688,31.29296481,121.21588675,-61,26,4,49989,31.28727319,121.20650551,-75,19,4,49988,31.29436381,121.21795435,-79,17,4,42518,31.28420422,121.20728081,-69,22,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0
862305032225518,1523512113,31.28977686,121.21211805,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-75,19,4,49988,31.29436381,121.21795435,-79,17,4,42518,31.28420422,121.20728081,-69,22,4,42517,31.28848848,121.20801351,-81,16,4,0,0,0,0,0,0
862305032225518,1523512116,31.29002575,121.21227531,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-75,19,4,49988,31.29436381,121.21795435,-77,18,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512122,31.29026634,121.21241945,56688,31.29296481,121.21588675,-61,26,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-75,19,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512125,31.29026634,121.21241945,56688,31.29296481,121.21588675,-61,26,4,49989,31.28727319,121.20650551,-71,21,4,49988,31.29436381,121.21795435,-77,18,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512129,31.29045733,121.21256006,56688,31.29296481,121.21588675,-59,27,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-73,20,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512132,31.29045733,121.21256006,56688,31.29296481,121.21588675,-61,26,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-73,20,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512135,31.29064872,121.21268582,56688,31.29296481,121.21588675,-61,26,4,49989,31.28727319,121.20650551,-75,19,4,49988,31.29436381,121.21795435,-73,20,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512138,31.29064872,121.21268582,56688,31.29296481,121.21588675,-53,30,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-71,21,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512141,31.29085341,121.21266336,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-71,21,4,42518,31.28420422,121.20728081,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512144,31.29085341,121.21266336,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-71,21,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512150,31.291057,121.21223406,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-69,22,4,49988,31.29436381,121.21795435,-69,22,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512153,31.29111248,121.21209808,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-69,22,4,49988,31.29436381,121.21795435,-69,22,4,42518,31.28420422,121.20728081,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512156,31.29115454,121.21198467,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-67,23,4,49988,31.29436381,121.21795435,-67,23,4,42518,31.28420422,121.20728081,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512159,31.29118855,121.21182805,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-69,22,4,49988,31.29436381,121.21795435,-69,22,4,42518,31.28420422,121.20728081,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512162,31.29121994,121.21167739,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-71,21,4,49988,31.29436381,121.21795435,-73,20,4,42518,31.28420422,121.20728081,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512165,31.2912258,121.21156449,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-71,21,4,49988,31.29436381,121.21795435,-73,20,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512171,31.29124156,121.21129779,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-73,20,4,49988,31.29436381,121.21795435,-79,17,4,42518,31.28420422,121.20728081,-67,23,4,56689,31.2871813,121.20044647,-69,22,4,0,0,0,0,0,0
862305032225518,1523512175,31.29124377,121.21115296,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-77,18,4,42518,31.28420422,121.20728081,-67,23,4,56689,31.2871813,121.20044647,-69,22,4,56687,31.29530108,121.20880881,-75,19,4,0,0,0,0,0,0
862305032225518,1523512178,31.29127991,121.21099397,56688,31.29296481,121.21588675,-51,31,4,49989,31.28727319,121.20650551,-77,18,4,42518,31.28420422,121.20728081,-69,22,4,56689,31.2871813,121.20044647,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512181,31.29127991,121.21099397,56688,31.29296481,121.21588675,-51,31,4,42518,31.28420422,121.20728081,-73,20,4,56689,31.2871813,121.20044647,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512184,31.29130272,121.21080332,56688,31.29296481,121.21588675,-57,28,4,42518,31.28420422,121.20728081,-77,18,4,56689,31.2871813,121.20044647,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512190,31.29131691,121.21055812,56688,31.29296481,121.21588675,-51,31,4,56689,31.2871813,121.20044647,-73,20,4,42518,31.28420422,121.20728081,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512193,31.29131691,121.21055812,56688,31.29296481,121.21588675,-51,31,4,56689,31.2871813,121.20044647,-73,20,4,42518,31.28420422,121.20728081,-81,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512205,31.29137736,121.20985449,56688,31.29296481,121.21588675,-65,24,4,56689,31.2871813,121.20044647,-73,20,4,49989,31.28727319,121.20650551,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512208,31.29138421,121.20972433,56688,31.29296481,121.21588675,-69,22,4,56689,31.2871813,121.20044647,-73,20,4,49989,31.28727319,121.20650551,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512211,31.29137121,121.20960414,56688,31.29296481,121.21588675,-67,23,4,56689,31.2871813,121.20044647,-71,21,4,49989,31.28727319,121.20650551,-75,19,4,42517,31.28848848,121.20801351,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512214,31.29137537,121.20946333,56688,31.29296481,121.21588675,-71,21,4,56689,31.2871813,121.20044647,-69,22,4,49989,31.28727319,121.20650551,-75,19,4,42517,31.28848848,121.20801351,-77,18,4,42518,31.28420422,121.20728081,-83,15,4,0,0,0,0,0,0
862305032225518,1523512217,31.29138503,121.20930642,56688,31.29296481,121.21588675,-75,19,4,56689,31.2871813,121.20044647,-69,22,4,49989,31.28727319,121.20650551,-73,20,4,42517,31.28848848,121.20801351,-77,18,4,56687,31.29530108,121.20880881,-81,16,4,0,0,0,0,0,0
862305032225518,1523512221,31.29139814,121.20916258,56688,31.29296481,121.21588675,-77,18,4,56689,31.2871813,121.20044647,-71,21,4,49989,31.28727319,121.20650551,-77,18,4,42517,31.28848848,121.20801351,-77,18,4,42518,31.28420422,121.20728081,-79,17,4,0,0,0,0,0,0
862305032225518,1523512224,31.29139814,121.20916258,56689,31.2871813,121.20044647,-55,29,4,49989,31.28727319,121.20650551,-77,18,4,42517,31.28848848,121.20801351,-73,20,4,56688,31.29296481,121.21588675,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512227,31.29140965,121.20895935,56689,31.2871813,121.20044647,-57,28,4,49989,31.28727319,121.20650551,-79,17,4,42517,31.28848848,121.20801351,-69,22,4,56688,31.29296481,121.21588675,-79,17,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512230,31.29140965,121.20895935,56689,31.2871813,121.20044647,-59,27,4,42517,31.28848848,121.20801351,-69,22,4,56688,31.29296481,121.21588675,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512233,31.29137511,121.20868842,56689,31.2871813,121.20044647,-59,27,4,42517,31.28848848,121.20801351,-63,25,4,56688,31.29296481,121.21588675,-77,18,4,42518,31.28420422,121.20728081,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512239,31.29116621,121.20853297,56689,31.2871813,121.20044647,-55,29,4,42517,31.28848848,121.20801351,-59,27,4,56688,31.29296481,121.21588675,-75,19,4,42518,31.28420422,121.20728081,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512242,31.29088364,121.20855331,56689,31.2871813,121.20044647,-61,26,4,42517,31.28848848,121.20801351,-53,30,4,56688,31.29296481,121.21588675,-75,19,4,42518,31.28420422,121.20728081,-71,21,4,42519,31.28396682,121.20692541,-75,19,4,0,0,0,0,0,0
862305032225518,1523512245,31.29088364,121.20855331,56689,31.2871813,121.20044647,-63,25,4,42517,31.28848848,121.20801351,-51,31,4,56688,31.29296481,121.21588675,-75,19,4,42518,31.28420422,121.20728081,-71,21,4,42519,31.28396682,121.20692541,-73,20,4,56687,31.29530108,121.20880881,-75,19,4
862305032225518,1523512248,31.29072496,121.20852506,42517,31.28848848,121.20801351,-51,31,4,42518,31.28420422,121.20728081,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512254,31.29056883,121.20836902,42517,31.28848848,121.20801351,-51,31,4,42518,31.28420422,121.20728081,-71,21,4,42519,31.28396682,121.20692541,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512257,31.29056883,121.20836902,42517,31.28848848,121.20801351,-51,31,4,42518,31.28420422,121.20728081,-73,20,4,42519,31.28396682,121.20692541,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512263,31.29043301,121.20814805,42517,31.28848848,121.20801351,-53,30,4,42518,31.28420422,121.20728081,-73,20,4,42519,31.28396682,121.20692541,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512270,31.29028776,121.20796862,42517,31.28848848,121.20801351,-53,30,4,42518,31.28420422,121.20728081,-75,19,4,42519,31.28396682,121.20692541,-61,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512273,31.29012757,121.20777359,42517,31.28848848,121.20801351,-53,30,4,42518,31.28420422,121.20728081,-73,20,4,42519,31.28396682,121.20692541,-61,26,4,0,0,0,0,0,0,56688,31.29296481,121.21588675,-79,17,4,0,0,0,0,0,0
862305032225518,1523512276,31.29012757,121.20777359,42517,31.28848848,121.20801351,-51,31,4,42518,31.28420422,121.20728081,-73,20,4,42519,31.28396682,121.20692541,-59,27,4,0,0,0,0,0,0,56688,31.29296481,121.21588675,-79,17,4,0,0,0,0,0,0
862305032225518,1523512279,31.28990735,121.20759773,42517,31.28848848,121.20801351,-59,27,4,42518,31.28420422,121.20728081,-73,20,4,42519,31.28396682,121.20692541,-57,28,4,0,0,0,0,0,0,56688,31.29296481,121.21588675,-77,18,4,0,0,0,0,0,0
862305032225518,1523512282,31.28990735,121.20759773,42517,31.28848848,121.20801351,-59,27,4,42518,31.28420422,121.20728081,-75,19,4,42519,31.28396682,121.20692541,-55,29,4,0,0,0,0,0,0,56688,31.29296481,121.21588675,-73,20,4,0,0,0,0,0,0
862305032225518,1523512285,31.28973925,121.2074584,42519,31.28396682,121.20692541,-59,27,4,42518,31.28420422,121.20728081,-75,19,4,42519,31.28396682,121.20692541,-55,29,4,0,0,0,0,0,0,56688,31.29296481,121.21588675,-73,20,4,0,0,0,0,0,0
862305032225518,1523512288,31.28962454,121.20726564,42519,31.28396682,121.20692541,-55,29,4,43857,31.28617142,121.20361681,-71,21,4,56688,31.29296481,121.21588675,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512291,31.28951041,121.20727576,42519,31.28396682,121.20692541,-53,30,4,43857,31.28617142,121.20361681,-71,21,4,56688,31.29296481,121.21588675,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512294,31.28935852,121.20736838,42519,31.28396682,121.20692541,-55,29,4,43857,31.28617142,121.20361681,-73,20,4,56688,31.29296481,121.21588675,-73,20,4,42517,31.28848848,121.20801351,-65,24,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512297,31.28925453,121.20746975,42519,31.28396682,121.20692541,-57,28,4,43857,31.28617142,121.20361681,-73,20,4,56688,31.29296481,121.21588675,-75,19,4,42517,31.28848848,121.20801351,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0
862305032225518,1523512300,31.28918863,121.20757475,42519,31.28396682,121.20692541,-65,24,4,43857,31.28617142,121.20361681,-73,20,4,56688,31.29296481,121.21588675,-77,18,4,42517,31.28848848,121.20801351,-71,21,4,0,0,0,0,0,0,0,0,0,0,0,0
