IMEI,MRTime,CellID_1,Dbm_1,AsuLevel_1,SignalLevel_1,CellID_2,Dbm_2,AsuLevel_2,SignalLevel_2,CellID_3,Dbm_3,AsuLevel_3,SignalLevel_3,CellID_4,Dbm_4,AsuLevel_4,SignalLevel_4,CellID_5,Dbm_5,AsuLevel_5,SignalLevel_5,CellID_6,Dbm_6,AsuLevel_6,SignalLevel_6,Label
862305032225518,1523513242,42517,-73,20,4,42519,-81,16,4,1178,-85,14,4,42518,-85,14,4,49989,-83,15,4,0,0,0,0,3
862305032225518,1523513248,42517,-79,17,4,42519,-79,17,4,1178,-89,12,4,42518,-83,15,4,49989,-89,12,4,0,0,0,0,3
862305032225518,1523513251,42517,-79,17,4,42519,-79,17,4,1178,-89,12,4,42518,-81,16,4,49989,-89,12,4,0,0,0,0,3
862305032225518,1523513254,42517,-77,18,4,42519,-79,17,4,42518,-79,17,4,49989,-89,12,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513257,42517,-77,18,4,42519,-79,17,4,42518,-79,17,4,49989,-89,12,4,64742,-89,12,4,0,0,0,0,1
862305032225518,1523513260,42517,-77,18,4,42519,-79,17,4,42518,-81,16,4,49989,-89,12,4,64742,-89,12,4,0,0,0,0,1
862305032225518,1523513263,42517,-79,17,4,42519,-79,17,4,42518,-83,15,4,49989,-89,12,4,64742,-87,13,4,56688,-89,12,4,1
862305032225518,1523513270,42517,-85,14,4,42519,-83,15,4,42518,-85,14,4,49989,-85,14,4,64742,-87,13,4,56688,-89,12,4,1
862305032225518,1523513273,42517,-85,14,4,42519,-83,15,4,42518,-85,14,4,49989,-85,14,4,64742,-87,13,4,56688,-87,13,4,1
862305032225518,1523513276,42519,-81,16,4,49989,-85,14,4,42517,-109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
862305032225518,1523513279,42519,-81,16,4,49989,-85,14,4,42517,-83,15,4,0,0,0,0,0,0,0,0,0,0,0,0,3
862305032225518,1523513285,42519,-71,21,4,49989,-85,14,4,42517,-79,17,4,42518,-85,14,4,43857,-77,18,4,56688,-87,13,4,3
862305032225518,1523513288,42519,-65,24,4,49989,-85,14,4,42517,-77,18,4,42518,-85,14,4,43857,-79,17,4,56688,-89,12,4,3
862305032225518,1523513291,42519,-69,22,4,49989,-85,14,4,42517,-73,20,4,42518,-87,13,4,43857,-81,16,4,56688,-89,12,4,3
862305032225518,1523513297,42519,-77,18,4,49989,-87,13,4,42517,-71,21,4,42518,-85,14,4,43857,-83,15,4,0,0,0,0,3
862305032225518,1523513303,42517,-73,20,4,0,0,0,0,42518,-85,14,4,43857,-83,15,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513306,42517,-71,21,4,42518,-85,14,4,43857,-83,15,4,51498,-83,15,4,42519,-77,18,4,0,0,0,0,1
862305032225518,1523513309,42517,-69,22,4,42518,-85,14,4,43857,-83,15,4,51498,-83,15,4,42519,-77,18,4,0,0,0,0,1
862305032225518,1523513313,42517,-67,23,4,42518,-83,15,4,43857,-83,15,4,51498,-83,15,4,42519,-77,18,4,49989,-87,13,4,1
862305032225518,1523513316,42517,-71,21,4,42518,-83,15,4,43857,-81,16,4,51498,-83,15,4,42519,-77,18,4,49989,-85,14,4,1
862305032225518,1523513322,42517,-77,18,4,42518,-81,16,4,43857,-81,16,4,51498,-83,15,4,42519,-75,19,4,49989,-83,15,4,1
862305032225518,1523513325,42517,-77,18,4,42518,-81,16,4,43857,-81,16,4,51498,-83,15,4,42519,-75,19,4,49989,-83,15,4,1
862305032225518,1523513328,42517,-77,18,4,42518,-81,16,4,43857,-79,17,4,51498,-85,14,4,42519,-77,18,4,49989,-83,15,4,1
862305032225518,1523513334,42517,-83,15,4,42518,-83,15,4,43857,-77,18,4,42519,-79,17,4,49989,-83,15,4,57368,-85,14,4,1
862305032225518,1523513337,42517,-81,16,4,42518,-83,15,4,43857,-75,19,4,42519,-79,17,4,49989,-83,15,4,57368,-85,14,4,1
862305032225518,1523513340,43857,-75,19,4,49989,-83,15,4,57368,-87,13,4,42507,-83,15,4,42517,-83,15,4,0,0,0,0,5
862305032225518,1523513346,43857,-77,18,4,49989,-85,14,4,42507,-83,15,4,42517,-81,16,4,42518,-81,16,4,56689,-75,19,4,4
862305032225518,1523513349,43857,-77,18,4,49989,-83,15,4,42507,-81,16,4,42517,-81,16,4,42518,-79,17,4,56689,-75,19,4,4
862305032225518,1523513352,43857,-77,18,4,49989,-85,14,4,42507,-81,16,4,42517,-85,14,4,42518,-77,18,4,56689,-75,19,4,4
862305032225518,1523513355,56689,-75,19,4,49989,-85,14,4,42507,-77,18,4,42517,-77,18,4,42518,-77,18,4,0,0,0,0,4
862305032225518,1523513359,56689,-73,20,4,42507,-81,16,4,42517,-77,18,4,42518,-75,19,4,0,0,0,0,0,0,0,0,3
862305032225518,1523513362,56689,-71,21,4,42507,-81,16,4,42517,-77,18,4,42518,-75,19,4,43858,-83,15,4,42519,-51,31,4,3
862305032225518,1523513365,56689,-69,22,4,42507,-83,15,4,42517,-75,19,4,42518,-75,19,4,43858,-85,14,4,42519,-51,31,4,3
862305032225518,1523513368,42519,-51,31,4,42507,-83,15,4,42517,-73,20,4,42518,-75,19,4,43858,-85,14,4,42519,-51,31,4,3
862305032225518,1523513374,42519,-61,26,4,42518,-75,19,4,43858,-83,15,4,42517,-77,18,4,0,0,0,0,0,0,0,0,4
862305032225518,1523513377,42519,-59,27,4,42518,-75,19,4,43858,-83,15,4,42517,-77,18,4,49989,-83,15,4,56688,-85,14,4,4
862305032225518,1523513380,42519,-63,25,4,42518,-73,20,4,43858,-83,15,4,42517,-77,18,4,49989,-83,15,4,56688,-83,15,4,4
862305032225518,1523513383,42519,-63,25,4,42518,-73,20,4,43858,-81,16,4,42517,-77,18,4,49989,-83,15,4,43857,-71,21,4,4
862305032225518,1523513386,42519,-59,27,4,42518,-71,21,4,42517,-77,18,4,43857,-71,21,4,56688,-81,16,4,0,0,0,0,3
862305032225518,1523513389,42519,-59,27,4,42518,-69,22,4,42517,-77,18,4,43857,-71,21,4,56688,-77,18,4,0,0,0,0,3
862305032225518,1523513392,42519,-63,25,4,42518,-67,23,4,42517,-73,20,4,43857,-73,20,4,56688,-77,18,4,0,0,0,0,3
862305032225518,1523513395,42519,-65,24,4,42518,-67,23,4,42517,-73,20,4,43857,-73,20,4,56688,-77,18,4,0,0,0,0,3
862305032225518,1523513399,42519,-65,24,4,42518,-63,25,4,42517,-73,20,4,43857,-75,19,4,56688,-77,18,4,0,0,0,0,3
862305032225518,1523513405,42518,-57,28,4,42517,-75,19,4,43857,-79,17,4,56688,-79,17,4,49989,-81,16,4,42519,-63,25,4,2
862305032225518,1523513414,42518,-51,31,4,42517,-79,17,4,43857,-81,16,4,56688,-83,15,4,49989,-85,14,4,42519,-65,24,4,2
862305032225518,1523513417,42518,-51,31,4,42517,-79,17,4,43857,-83,15,4,56688,-85,14,4,49989,-85,14,4,42519,-67,23,4,2
862305032225518,1523513420,42518,-59,27,4,42517,-79,17,4,43857,-87,13,4,56688,-85,14,4,49989,-85,14,4,42519,-67,23,4,2
862305032225518,1523513431,42518,-59,27,4,42517,-77,18,4,49989,-75,19,4,42519,-69,22,4,0,0,0,0,0,0,0,0,2
862305032225518,1523513434,42518,-61,26,4,42517,-77,18,4,49989,-73,20,4,42519,-69,22,4,0,0,0,0,56688,-85,14,4,2
862305032225518,1523513437,42518,-59,27,4,42517,-75,19,4,49989,-71,21,4,42519,-69,22,4,0,0,0,0,56688,-85,14,4,2
862305032225518,1523513440,42518,-59,27,4,42517,-71,21,4,49989,-71,21,4,42519,-69,22,4,0,0,0,0,56688,-85,14,4,2
862305032225518,1523513443,42518,-59,27,4,42517,-73,20,4,49989,-71,21,4,42519,-69,22,4,0,0,0,0,56688,-85,14,4,2
862305032225518,1523513453,42518,-63,25,4,42517,-67,23,4,49989,-69,22,4,42519,-71,21,4,0,0,0,0,56688,-87,13,4,2
862305032225518,1523513456,42518,-63,25,4,42517,-67,23,4,49989,-67,23,4,42519,-75,19,4,0,0,0,0,56688,-87,13,4,2
862305032225518,1523513459,42518,-65,24,4,42517,-65,24,4,49989,-63,25,4,42519,-79,17,4,56688,-87,13,4,0,0,0,0,2
862305032225518,1523513462,42518,-63,25,4,42517,-63,25,4,49989,-63,25,4,42519,-79,17,4,56688,-85,14,4,0,0,0,0,2
862305032225518,1523513465,42518,-63,25,4,42517,-59,27,4,49989,-65,24,4,42519,-79,17,4,56688,-81,16,4,0,0,0,0,2
862305032225518,1523513468,42518,-63,25,4,42517,-59,27,4,49989,-65,24,4,42519,-79,17,4,56688,-81,16,4,0,0,0,0,2
862305032225518,1523513474,42517,-57,28,4,49989,-65,24,4,42519,-79,17,4,56688,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513480,42517,-57,28,4,49989,-69,22,4,42519,-77,18,4,56688,-75,19,4,49988,-83,15,4,42518,-63,25,4,1
862305032225518,1523513483,42517,-55,29,4,49989,-69,22,4,42519,-79,17,4,56688,-73,20,4,49988,-83,15,4,42518,-65,24,4,1
862305032225518,1523513489,42517,-67,23,4,49989,-73,20,4,42519,-81,16,4,56688,-73,20,4,49988,-83,15,4,42518,-67,23,4,1
862305032225518,1523513493,42517,-67,23,4,49989,-75,19,4,42519,-83,15,4,56688,-71,21,4,49988,-85,14,4,42518,-69,22,4,1
862305032225518,1523513496,42517,-69,22,4,49989,-75,19,4,42519,-83,15,4,56688,-69,22,4,49988,-85,14,4,42518,-71,21,4,1
862305032225518,1523513499,42517,-73,20,4,49989,-75,19,4,42519,-87,13,4,56688,-69,22,4,49988,-83,15,4,42518,-71,21,4,1
862305032225518,1523513508,56688,-61,26,4,49989,-75,19,4,42518,-77,18,4,42517,-73,20,4,0,0,0,0,0,0,0,0,4
862305032225518,1523513511,56688,-61,26,4,49989,-75,19,4,42518,-77,18,4,42517,-77,18,4,56689,-67,23,4,0,0,0,0,4
862305032225518,1523513514,56688,-57,28,4,49989,-73,20,4,42518,-77,18,4,42517,-77,18,4,56689,-67,23,4,56687,-75,19,4,4
862305032225518,1523513517,56688,-57,28,4,49989,-71,21,4,42518,-77,18,4,42517,-77,18,4,56689,-67,23,4,56687,-73,20,4,4
862305032225518,1523513523,56688,-55,29,4,49989,-71,21,4,42517,-79,17,4,56689,-69,22,4,56687,-75,19,4,0,0,0,0,3
862305032225518,1523513526,56688,-61,26,4,49989,-71,21,4,56689,-69,22,4,56687,-75,19,4,0,0,0,0,0,0,0,0,4
862305032225518,1523513535,56688,-69,22,4,49989,-71,21,4,56689,-65,24,4,56687,-77,18,4,42517,-75,19,4,42518,-81,16,4,5
862305032225518,1523513539,56688,-73,20,4,49989,-73,20,4,56689,-65,24,4,56687,-79,17,4,42517,-75,19,4,42519,-83,15,4,5
862305032225518,1523513542,56689,-61,26,4,49989,-73,20,4,56687,-79,17,4,42517,-73,20,4,42519,-83,15,4,56688,-73,20,4,4
862305032225518,1523513545,56689,-63,25,4,49989,-73,20,4,56687,-79,17,4,42517,-73,20,4,42519,-81,16,4,56688,-75,19,4,4
862305032225518,1523513551,56689,-61,26,4,49989,-75,19,4,56687,-77,18,4,42517,-69,22,4,42519,-77,18,4,56688,-75,19,4,4
862305032225518,1523513554,56689,-59,27,4,49989,-77,18,4,56687,-77,18,4,42517,-63,25,4,42519,-75,19,4,56688,-79,17,4,4
862305032225518,1523513557,56689,-59,27,4,49989,-79,17,4,56687,-77,18,4,42517,-63,25,4,42519,-73,20,4,42518,-77,18,4,4
862305032225518,1523513560,56689,-57,28,4,49989,-79,17,4,56687,-75,19,4,42517,-55,29,4,42519,-69,22,4,42518,-75,19,4,4
862305032225518,1523513566,42517,-51,31,4,42518,-75,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862305032225518,1523513569,42517,-51,31,4,42518,-75,19,4,42519,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0,1
862305032225518,1523513572,42517,-51,31,4,42518,-75,19,4,42519,-67,23,4,0,0,0,0,0,0,0,0,0,0,0,0,1
862305032225518,1523513575,42517,-51,31,4,42518,-75,19,4,42519,-67,23,4,56688,-79,17,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513582,42517,-51,31,4,42518,-73,20,4,42519,-67,23,4,56688,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513585,42517,-55,29,4,42518,-73,20,4,42519,-67,23,4,56688,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513588,42517,-57,28,4,42518,-71,21,4,42519,-65,24,4,56688,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513591,42517,-59,27,4,42518,-71,21,4,42519,-67,23,4,56688,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513594,42517,-59,27,4,42518,-71,21,4,42519,-69,22,4,56688,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513597,42517,-59,27,4,42518,-71,21,4,42519,-69,22,4,56688,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513600,42517,-55,29,4,42518,-73,20,4,42519,-69,22,4,56688,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513603,42517,-61,26,4,42518,-75,19,4,42519,-69,22,4,56688,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513606,42517,-61,26,4,42518,-75,19,4,42519,-69,22,4,56688,-75,19,4,42507,-77,18,4,0,0,0,0,1
862305032225518,1523513609,42517,-65,24,4,42518,-75,19,4,42519,-67,23,4,56688,-75,19,4,42507,-77,18,4,0,0,0,0,1
862305032225518,1523513615,42517,-67,23,4,42518,-73,20,4,42519,-57,28,4,56688,-73,20,4,42507,-75,19,4,0,0,0,0,1
862305032225518,1523513621,42519,-63,25,4,42518,-71,21,4,56688,-73,20,4,42507,-79,17,4,0,0,0,0,0,0,0,0,2
862305032225518,1523513624,42519,-63,25,4,42518,-69,22,4,56688,-73,20,4,42507,-79,17,4,42517,-71,21,4,0,0,0,0,5
862305032225518,1523513628,42519,-65,24,4,42518,-69,22,4,56688,-77,18,4,42507,-79,17,4,42517,-71,21,4,0,0,0,0,5
862305032225518,1523513631,42519,-67,23,4,42518,-65,24,4,56688,-79,17,4,42507,-81,16,4,42517,-71,21,4,0,0,0,0,5
862305032225518,1523513634,42519,-67,23,4,42518,-63,25,4,56688,-81,16,4,42507,-83,15,4,42517,-75,19,4,0,0,0,0,5
862305032225518,1523513637,42519,-65,24,4,42518,-63,25,4,56688,-81,16,4,42507,-83,15,4,42517,-75,19,4,43857,-81,16,4,5
862305032225518,1523513640,42518,-59,27,4,56688,-83,15,4,42517,-79,17,4,43857,-83,15,4,0,0,0,0,0,0,0,0,3
862305032225518,1523513643,42518,-53,30,4,56688,-83,15,4,42517,-79,17,4,43857,-83,15,4,42519,-67,23,4,0,0,0,0,3
862305032225518,1523513646,42518,-51,31,4,56688,-83,15,4,42517,-79,17,4,43857,-83,15,4,42519,-69,22,4,49989,-85,14,4,3
862305032225518,1523513649,42518,-55,29,4,56688,-85,14,4,42517,-77,18,4,43857,-85,14,4,42519,-69,22,4,49989,-85,14,4,3
862305032225518,1523513652,42518,-63,25,4,56688,-85,14,4,42517,-77,18,4,43857,-85,14,4,42519,-69,22,4,49989,-81,16,4,3
862305032225518,1523513658,42518,-55,29,4,56688,-87,13,4,42517,-77,18,4,43857,-89,12,4,42519,-73,20,4,49989,-81,16,4,3
862305032225518,1523513664,42518,-53,30,4,56688,-87,13,4,42517,-75,19,4,42519,-73,20,4,49989,-77,18,4,42507,-85,14,4,3
862305032225518,1523513667,42518,-55,29,4,56688,-87,13,4,42517,-75,19,4,42519,-75,19,4,49989,-75,19,4,42507,-83,15,4,3
862305032225518,1523513670,42518,-57,28,4,56688,-85,14,4,42517,-77,18,4,42519,-75,19,4,49989,-77,18,4,42507,-83,15,4,3
862305032225518,1523513674,42518,-55,29,4,56688,-85,14,4,42517,-77,18,4,42519,-75,19,4,49989,-77,18,4,42507,-83,15,4,3
862305032225518,1523513677,42518,-53,30,4,56688,-85,14,4,42517,-79,17,4,42519,-75,19,4,49989,-77,18,4,42507,-83,15,4,3
862305032225518,1523513680,42518,-53,30,4,56688,-87,13,4,42517,-79,17,4,42519,-79,17,4,49989,-77,18,4,42507,-85,14,4,3
862305032225518,1523513683,42518,-51,31,4,56688,-89,12,4,42517,-79,17,4,42519,-79,17,4,49989,-81,16,4,42507,-85,14,4,3
862305032225518,1523513686,42518,-55,29,4,56688,-89,12,4,42517,-79,17,4,42519,-79,17,4,49989,-81,16,4,42507,-85,14,4,3
862305032225518,1523513689,42518,-57,28,4,56688,-89,12,4,42517,-79,17,4,42519,-79,17,4,49989,-83,15,4,42507,-85,14,4,3
862305032225518,1523513692,42518,-59,27,4,56688,-91,11,3,42517,-79,17,4,42519,-81,16,4,49989,-85,14,4,42507,-85,14,4,3
862305032225518,1523513695,42518,-61,26,4,56688,-91,11,3,42517,-79,17,4,42519,-81,16,4,49989,-85,14,4,42507,-81,16,4,3
862305032225518,1523513698,42518,-61,26,4,56688,-91,11,3,42517,-79,17,4,42519,-83,15,4,49989,-85,14,4,42507,-81,16,4,3
862305032225518,1523513738,42518,-63,25,4,56688,-79,17,4,49989,-79,17,4,42507,-83,15,4,1188,-73,20,4,49988,-85,14,4,5
862305032225518,1523513740,42518,-63,25,4,56688,-79,17,4,49989,-79,17,4,42507,-83,15,4,1188,-75,19,4,49988,-85,14,4,5
862305032225518,1523513742,42518,-71,21,4,56688,-81,16,4,49989,-79,17,4,42507,-87,13,4,1188,-75,19,4,49988,-85,14,4,5
862305032225518,1523513746,42518,-69,22,4,56688,-81,16,4,49989,-81,16,4,42507,-85,14,4,1188,-79,17,4,49988,-89,12,4,5
862305032225518,1523513748,42518,-67,23,4,56688,-81,16,4,49989,-83,15,4,42507,-85,14,4,1188,-81,16,4,49988,-89,12,4,5
862305032225518,1523513750,42518,-67,23,4,56688,-79,17,4,49989,-83,15,4,42507,-85,14,4,1188,-81,16,4,49988,-89,12,4,5
862305032225518,1523513752,42518,-65,24,4,56688,-79,17,4,49989,-83,15,4,42507,-85,14,4,1188,-81,16,4,42517,-89,12,4,6
862305032225518,1523513754,42518,-67,23,4,56688,-79,17,4,49989,-83,15,4,42507,-83,15,4,1188,-81,16,4,42517,-87,13,4,6
862305032225518,1523513756,42518,-69,22,4,56688,-79,17,4,49989,-85,14,4,42507,-83,15,4,1188,-81,16,4,42517,-87,13,4,6
862305032225518,1523513759,42518,-67,23,4,56688,-79,17,4,49989,-85,14,4,42507,-83,15,4,1188,-83,15,4,42517,-85,14,4,6
862305032225518,1523513761,42518,-65,24,4,56688,-79,17,4,49989,-83,15,4,42507,-83,15,4,1188,-85,14,4,42517,-85,14,4,6
862305032225518,1523513763,42518,-59,27,4,56688,-77,18,4,49989,-83,15,4,42507,-81,16,4,1188,-85,14,4,42517,-79,17,4,6
862305032225518,1523513765,42518,-57,28,4,56688,-77,18,4,49989,-81,16,4,42507,-81,16,4,1188,-85,14,4,42517,-79,17,4,6
862305032225518,1523513769,42518,-59,27,4,56688,-75,19,4,49989,-79,17,4,42507,-81,16,4,1188,-83,15,4,42517,-77,18,4,6
862305032225518,1523513771,42518,-57,28,4,56688,-73,20,4,49989,-79,17,4,42507,-83,15,4,1188,-83,15,4,42517,-75,19,4,6
862305032225518,1523513775,42518,-67,23,4,56688,-73,20,4,49989,-77,18,4,42507,-85,14,4,1188,-81,16,4,42517,-75,19,4,6
862305032225518,1523513779,42518,-67,23,4,56688,-69,22,4,49989,-77,18,4,1188,-85,14,4,42517,-77,18,4,49988,-79,17,4,5
862305032225518,1523513781,42518,-67,23,4,56688,-69,22,4,49989,-73,20,4,1188,-83,15,4,42517,-77,18,4,49988,-77,18,4,4
862305032225518,1523513783,42518,-67,23,4,56688,-69,22,4,49989,-73,20,4,1188,-83,15,4,42517,-81,16,4,49988,-77,18,4,4
862305032225518,1523513785,42518,-67,23,4,56688,-69,22,4,49989,-73,20,4,1188,-83,15,4,42517,-81,16,4,49988,-77,18,4,4
862305032225518,1523513788,42518,-65,24,4,56688,-69,22,4,49989,-73,20,4,1188,-85,14,4,42517,-79,17,4,49988,-77,18,4,4
862305032225518,1523513790,42518,-59,27,4,56688,-67,23,4,49989,-73,20,4,42517,-79,17,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513792,42518,-55,29,4,56688,-63,25,4,49989,-73,20,4,42517,-77,18,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513794,42518,-51,31,4,56688,-63,25,4,49989,-75,19,4,42517,-77,18,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513796,42518,-51,31,4,56688,-63,25,4,49989,-75,19,4,42517,-71,21,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513798,42518,-51,31,4,56688,-61,26,4,49989,-75,19,4,42517,-71,21,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513800,42518,-51,31,4,56688,-59,27,4,49989,-75,19,4,42517,-65,24,4,49988,-77,18,4,0,0,0,0,4
862305032225518,1523513802,42518,-51,31,4,56688,-59,27,4,49989,-75,19,4,42517,-65,24,4,49988,-77,18,4,42519,-77,18,4,4
862305032225518,1523513806,42518,-51,31,4,56688,-59,27,4,49989,-77,18,4,42517,-61,26,4,49988,-79,17,4,42519,-75,19,4,4
862305032225518,1523513808,42518,-51,31,4,56688,-59,27,4,49989,-77,18,4,42517,-61,26,4,49988,-79,17,4,42519,-75,19,4,4
862305032225518,1523513810,42518,-51,31,4,56688,-61,26,4,49989,-75,19,4,42517,-61,26,4,49988,-81,16,4,42519,-73,20,4,4
862305032225518,1523513812,42518,-51,31,4,56688,-61,26,4,49989,-75,19,4,42517,-61,26,4,49988,-81,16,4,42519,-73,20,4,4
862305032225518,1523513814,42518,-51,31,4,56688,-61,26,4,49989,-75,19,4,42517,-61,26,4,49988,-83,15,4,42519,-75,19,4,4
862305032225518,1523513816,42518,-53,30,4,56688,-61,26,4,49989,-75,19,4,42517,-61,26,4,42519,-75,19,4,0,0,0,0,4
862305032225518,1523513821,42518,-53,30,4,56688,-63,25,4,49989,-75,19,4,42517,-59,27,4,42519,-77,18,4,0,0,0,0,4
862305032225518,1523513825,42518,-51,31,4,56688,-63,25,4,49989,-75,19,4,42517,-59,27,4,42519,-77,18,4,0,0,0,0,4
862305032225518,1523513827,42518,-55,29,4,56688,-63,25,4,49989,-75,19,4,42517,-59,27,4,42519,-77,18,4,0,0,0,0,4
862305032225518,1523513831,42518,-59,27,4,56688,-65,24,4,49989,-73,20,4,42517,-55,29,4,42519,-77,18,4,0,0,0,0,4
862305032225518,1523513833,42518,-63,25,4,56688,-65,24,4,49989,-73,20,4,42517,-53,30,4,42519,-77,18,4,0,0,0,0,4
862305032225518,1523513835,42517,-51,31,4,56688,-69,22,4,49989,-73,20,4,42517,-53,30,4,42519,-75,19,4,0,0,0,0,1
862305032225518,1523513837,42517,-53,30,4,56688,-69,22,4,49989,-73,20,4,42519,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513839,42517,-51,31,4,56688,-69,22,4,49989,-73,20,4,42519,-75,19,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513841,42517,-53,30,4,56688,-69,22,4,49989,-73,20,4,42519,-75,19,4,42518,-63,25,4,0,0,0,0,1
862305032225518,1523513843,42517,-53,30,4,56688,-69,22,4,49989,-73,20,4,42519,-79,17,4,42518,-65,24,4,0,0,0,0,1
862305032225518,1523513848,42517,-61,26,4,56688,-69,22,4,49989,-71,21,4,42519,-83,15,4,42518,-65,24,4,49988,-85,14,4,1
862305032225518,1523513850,42517,-65,24,4,56688,-69,22,4,49989,-71,21,4,42519,-83,15,4,42518,-65,24,4,49988,-85,14,4,1
862305032225518,1523513856,42517,-75,19,4,56688,-71,21,4,49989,-73,20,4,42518,-71,21,4,49988,-85,14,4,0,0,0,0,1
862305032225518,1523513858,42517,-75,19,4,56688,-71,21,4,49989,-77,18,4,42518,-71,21,4,49988,-85,14,4,0,0,0,0,1
862305032225518,1523513860,56688,-63,25,4,49989,-77,18,4,49988,-85,14,4,42517,-75,19,4,0,0,0,0,0,0,0,0,4
862305032225518,1523513862,56688,-63,25,4,49989,-77,18,4,49988,-85,14,4,42517,-75,19,4,0,0,0,0,0,0,0,0,4
862305032225518,1523513866,56688,-61,26,4,42517,-77,18,4,42518,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2
862305032225518,1523513868,56688,-55,29,4,42517,-77,18,4,42518,-75,19,4,56687,-65,24,4,0,0,0,0,0,0,0,0,2
862305032225518,1523513870,56688,-55,29,4,42517,-77,18,4,42518,-77,18,4,56687,-67,23,4,56689,-73,20,4,0,0,0,0,2
862305032225518,1523513872,56688,-55,29,4,42517,-77,18,4,56687,-67,23,4,56689,-75,19,4,0,0,0,0,0,0,0,0,2
862305032225518,1523513874,56688,-55,29,4,42517,-79,17,4,56687,-67,23,4,56689,-75,19,4,0,0,0,0,0,0,0,0,2
862305032225518,1523513881,56688,-59,27,4,56687,-71,21,4,56689,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2
862305032225518,1523513883,56688,-63,25,4,56687,-71,21,4,56689,-73,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2
862305032225518,1523513885,56688,-65,24,4,56687,-73,20,4,56689,-69,22,4,0,0,0,0,0,0,0,0,0,0,0,0,2
862305032225518,1523513887,56688,-65,24,4,56687,-73,20,4,56689,-69,22,4,49989,-73,20,4,42517,-77,18,4,0,0,0,0,5
862305032225518,1523513891,56688,-69,22,4,56687,-73,20,4,56689,-69,22,4,49989,-73,20,4,42517,-77,18,4,0,0,0,0,5
862305032225518,1523513893,56688,-71,21,4,56687,-75,19,4,56689,-69,22,4,49989,-73,20,4,42517,-75,19,4,42518,-79,17,4,5
862305032225518,1523513895,56688,-73,20,4,56687,-75,19,4,56689,-67,23,4,49989,-75,19,4,42517,-75,19,4,42518,-79,17,4,5
862305032225518,1523513897,56688,-77,18,4,56687,-75,19,4,56689,-67,23,4,49989,-75,19,4,42517,-71,21,4,42518,-77,18,4,5
862305032225518,1523513899,56689,-55,29,4,56687,-75,19,4,49989,-75,19,4,42517,-71,21,4,42518,-77,18,4,56688,-77,18,4,4
862305032225518,1523513901,56689,-57,28,4,56687,-75,19,4,49989,-75,19,4,42517,-67,23,4,42518,-77,18,4,56688,-77,18,4,4
862305032225518,1523513903,56689,-57,28,4,56687,-75,19,4,49989,-75,19,4,42517,-67,23,4,42518,-77,18,4,56688,-77,18,4,4
862305032225518,1523513905,56689,-59,27,4,56687,-75,19,4,49989,-75,19,4,42517,-63,25,4,42518,-77,18,4,0,0,0,0,4
862305032225518,1523513907,56689,-63,25,4,56687,-75,19,4,49989,-77,18,4,42517,-63,25,4,42518,-77,18,4,56688,-77,18,4,4
862305032225518,1523513909,56689,-67,23,4,56687,-75,19,4,49989,-77,18,4,42517,-61,26,4,42518,-81,16,4,56688,-77,18,4,4
862305032225518,1523513912,56689,-67,23,4,56687,-75,19,4,49989,-77,18,4,42517,-61,26,4,56688,-77,18,4,0,0,0,0,4
862305032225518,1523513914,42517,-65,24,4,56687,-75,19,4,49989,-77,18,4,42517,-59,27,4,56688,-77,18,4,42519,-77,18,4,1
862305032225518,1523513918,42517,-77,18,4,49989,-77,18,4,56688,-79,17,4,42519,-79,17,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513920,42517,-75,19,4,49989,-77,18,4,56688,-79,17,4,42519,-79,17,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513922,42517,-75,19,4,49989,-77,18,4,56688,-83,15,4,42519,-77,18,4,0,0,0,0,0,0,0,0,1
862305032225518,1523513924,42517,-75,19,4,49989,-77,18,4,42519,-77,18,4,0,0,0,0,0,0,0,0,0,0,0,0,1
